AnnualSpending,FrequencyOfPurchases,TimeSinceLastPurchase,AverageOrderValue,PreferredCategory,LoyaltyScore,DiscountSensitivity,PreferredPaymentMethod,CustomerRegion,AgeGroup,Cluster,DBSCAN_Cluster,Hierarchical_Cluster,KMeans_Cluster
-0.29861922949636965,0.6844732820412341,-0.5529969352899198,-0.41719911299989865,9,0.1662395796036277,0.29862458897187416,1,0,2,0,0,0,3
-0.10213211817303113,0.6844732820412341,0.014152686615423076,-0.34024077344782727,2,0.3130049321295041,0.10195472647221379,4,1,2,0,0,0,3
0.036742816469037376,0.930006618498254,0.10947195080119493,-0.3250224785176305,5,0.5561809974025044,-0.036701641022316205,0,4,1,0,0,0,3
0.46960869709092334,0.6844732820412341,-0.9533378448701618,-0.11628462094658694,0,0.7397912083030778,-0.4695399158123637,1,3,2,0,0,0,3
-0.3826564534987972,0.1934066091271945,-1.224997747799612,-0.38345559407239466,0,-0.17580352230814275,0.3825590072771688,4,0,3,0,0,0,3
0.2567534655751682,0.1934066091271945,0.09517406117332916,-0.07037288729641505,3,0.3013373936441833,-0.2568237674602209,4,1,4,0,0,0,3
0.005289305583509707,0.930006618498254,-0.5704721337239781,-0.3362114569631444,9,0.5328459204318627,-0.005431955771324559,0,0,2,0,0,0,3
0.16706485505663082,-0.05212672732982529,-1.0566003810714146,-0.028201515163897083,2,0.09500618674588018,-0.16712914397711193,0,2,4,0,0,0,3
-0.06403136368407326,0.930006618498254,-1.1582742628695715,-0.36090105359040464,5,0.48064903773437523,0.06410194958943391,1,1,4,0,0,0,3
-0.24609698903918112,1.4210732914122934,-0.18760642257779406,-0.470511304416759,8,0.6243439853956937,0.24595985591757177,0,3,2,0,0,0,3
0.14568056583178615,0.1934066091271945,-0.28928030437595087,-0.12474458025904865,8,0.21843646230111521,-0.14573409617380176,3,0,2,0,0,0,3
0.12196851189254662,2.648739973697393,0.18413870774671637,-0.45884073435953004,4,1.5964341655147827,-0.12187038900857108,0,3,1,0,0,0,3
0.20006747696687904,0.930006618498254,-1.2520048726522472,-0.2668622648761715,6,0.6777690300390042,-0.20004460213605077,4,2,4,0,0,0,3
-0.042220864018564785,2.1576733007833533,0.20955717819625555,-0.46678699595282896,0,1.1948252092305855,0.04229545855913738,3,3,4,0,0,0,3
-0.18643982187818742,0.6844732820412341,0.24291892066127557,-0.37326190495775863,2,0.24975459191960753,0.18630058800449537,0,4,4,0,0,0,3
-0.4222407481754501,0.43893994558421434,-0.5275784648403806,-0.43771491565896137,5,-0.06588302815696342,0.4220575570678953,0,4,1,0,0,0,3
0.16252407459263546,0.6844732820412341,-1.1741608069005334,-0.23657015249929236,7,0.510124924434133,-0.16260326848025783,0,0,0,0,0,0,3
0.0652784251069435,1.4210732914122934,0.34618145686252855,-0.37669725845465957,5,0.8564665931562848,-0.06509122368440155,1,0,0,0,0,0,3
-0.27642759934065214,0.930006618498254,-1.1821040789160144,-0.4365430427371213,3,0.3222161467231783,0.2764066547145907,0,1,2,0,0,0,3
-0.17137902024896082,-0.05212672732982529,-0.2749824147480851,-0.21759544299771785,0,-0.1573810931207942,0.17148863183297225,1,2,4,0,0,0,3
-0.15372407237992458,-0.05212672732982529,-0.44655709028247453,-0.20772281495755857,2,-0.1444853926896502,0.15379657307254288,4,3,2,0,0,0,3
-0.4036022377510358,1.1755399549552736,0.15236561968479223,-0.501413432835144,6,0.3670440577457265,0.403542611853492,3,3,4,0,0,0,3
-0.2400111957277793,-1.0342600731579046,-0.42908189184841633,0.3584202307209767,2,-0.7671634992220294,0.2401996507397574,1,1,0,0,0,0,2
-0.31774952119847305,-0.2976600637868451,-0.48786210476297565,-0.2299562943650719,2,-0.40608388714999893,0.3175509774132644,0,1,4,0,0,0,2
-0.1403763088679814,0.43893994558421434,0.23179833983960213,-0.3150374791014043,1,0.14474674555172104,0.1402189465819806,1,0,2,0,0,0,3
-0.22058993343637656,1.1755399549552736,0.3763658905213562,-0.4416639668750252,9,0.5033700337321053,0.22045037584439447,1,0,4,0,0,0,3
-0.4390145879219602,1.6666066278693132,-0.34806051729051024,-0.542091870971345,3,0.6194313376124009,0.43892672937435134,0,3,0,0,0,0,3
0.4583837894276713,0.930006618498254,-0.5132805752125149,-0.17486221398486557,0,0.8705904555332519,-0.458430948683722,3,2,2,0,0,0,3
0.26903570298545165,0.43893994558421434,0.1444223476693114,-0.13684858276682127,5,0.45055907006170637,-0.2691670642698229,2,4,1,0,0,0,3
-0.23050342435912477,-0.2976600637868451,0.1444223476693114,-0.17300005975290061,6,-0.3409913040213677,0.23032501329207594,4,0,1,0,0,0,2
0.028034189676627432,0.6844732820412341,-0.7499900812738485,-0.2892402217671993,7,0.41002972584953945,-0.02806133325559498,3,0,0,0,0,0,3
0.06370062684102455,1.912139964326333,-0.3004008851976243,-0.4224484615675931,3,1.1346452738852473,-0.06385689400344129,3,4,2,0,0,0,3
0.2539257232284562,-0.2976600637868451,-1.0375365282342603,0.14327720471412242,6,0.02008830805066303,-0.2539436648713134,0,2,0,0,0,0,3
-0.24023659548005352,-0.05212672732982529,-0.19713834899637134,-0.256122771934925,9,-0.20896389484536998,0.2401996507397574,1,3,3,0,0,0,2
0.22958664816016325,0.6844732820412341,0.14918831087859988,-0.2102913035533724,7,0.5604795642128857,-0.22966851447909636,0,3,0,0,0,0,3
-0.17367399954484292,0.6844732820412341,-0.9803449697227972,-0.3682533521959217,7,0.25957988748619343,0.17354584796790642,3,1,3,0,0,0,3
-0.3674276265996934,-0.2976600637868451,-0.7436354636614637,-0.2623834628872212,1,-0.4435428264976075,0.3673356078786593,4,1,0,0,0,0,2
0.13910708942000946,0.43893994558421434,-0.5228125016310919,-0.19340349103589655,0,0.3535342763416706,-0.1391510045420141,3,4,2,0,0,0,3
0.27843692174394036,1.6666066278693132,0.1698408181188506,-0.34134843415477206,2,1.1549099459913306,-0.278630258490518,1,1,2,0,0,0,3
0.5973939639211042,1.6666066278693132,-0.028740982268174217,-0.2521095085039659,5,1.3931733634810375,-0.5974987594052389,0,4,4,0,0,0,3
-0.33395371429832665,2.8942733101544125,-0.7531673900800409,-0.5664122473629571,4,1.3956296873726843,0.3340087064927335,0,0,1,0,0,0,3
0.13290654714381353,3.1398066466114325,-0.8834370511339291,-0.48248688249474087,9,1.8838240608374193,-0.13297935613721282,4,4,1,0,0,0,3
-0.1397165023204154,0.1934066091271945,-0.09228715839202221,-0.2645024659787676,2,0.005964445673695819,0.13980750335499367,3,1,3,0,0,0,3
0.15367201159423294,1.1755399549552736,-0.46879825192582125,-0.3195002280366308,0,0.7827768764068908,-0.15355151748654966,2,4,2,0,0,0,3
-0.40052860476547936,1.1755399549552736,-0.2702164515387965,-0.5004020904505422,1,0.3695003816373729,0.40066250926458513,2,3,0,0,0,0,3
-0.34945302090015934,0.930006618498254,-0.1733085329499283,-0.4625489897697362,0,0.26756294013404436,0.3496435491182299,1,1,4,0,0,0,3
-0.2297288688467645,1.6666066278693132,-0.330585318856452,-0.48353033098679027,9,0.7760219857048629,0.229913570065089,1,3,1,0,0,0,3
-0.01953335440784406,1.6666066278693132,-0.2368547090737763,-0.42471194214265395,0,0.9326126337973251,0.01966608107486638,0,3,2,0,0,0,3
-0.19658690890783787,0.43893994558421434,0.24291892066127557,-0.3395023329765309,7,0.10298923939373114,0.19658666867916377,1,1,1,0,0,0,3
0.12310370700854546,-0.2976600637868451,0.20955717819625555,0.057858905849589415,0,-0.077550566642284,-0.12310471868953134,1,0,4,0,0,0,3
0.21355457850750068,0.6844732820412341,-1.0470684546528375,-0.21658410061311617,7,0.5481979447546531,-0.21362222862661362,4,2,0,0,0,0,3
0.10848141035192498,0.930006618498254,-0.28292568676356605,-0.29946601698928305,3,0.6096060420458148,-0.10829276251800883,3,2,0,0,0,0,3
0.3590931494622556,1.4210732914122934,-0.5402877000651503,-0.28816466716770234,7,1.075693500485732,-0.3592731309799182,1,2,1,0,0,0,3
0.06329900546424518,1.6666066278693132,-0.8087702941884078,-0.4015473856191582,6,0.9946348120613986,-0.06344545077645435,3,3,1,0,0,0,3
-0.3381748369318242,-0.05212672732982529,-0.2050816210118523,-0.3109278973481022,8,-0.28203953062185244,0.33812313876260125,2,4,3,0,0,0,2
0.29629268030136635,0.6844732820412341,-0.41478400222055056,-0.18417298514469066,9,0.6102201230187263,-0.2963223172509474,3,4,2,0,0,0,3
-0.1877512386186916,2.1576733007833533,0.04592577467734693,-0.5024087221660217,1,1.0861328770252292,0.187946360912442,2,4,3,0,0,0,3
0.1849124172594287,1.1755399549552736,-1.1439763732417059,-0.3093065389219947,8,0.8061119533775323,-0.1848212027375419,0,0,1,0,0,0,3
0.3480157761823101,-0.2976600637868451,-0.77858586052958,0.20469618826152014,0,0.09070761993549885,-0.34816416385127646,1,0,4,0,0,0,3
0.07334363806104374,1.1755399549552736,-1.2631254534739205,-0.3457148647676555,8,0.723211022034464,-0.07332008822413583,4,0,3,0,0,0,3
-0.40684389600646936,0.6844732820412341,-0.003322511818635017,-0.45959522788455026,1,0.08518089117929431,0.4068341576693864,4,4,3,0,0,0,3
-0.26473140128628136,0.6844732820412341,0.287401243947969,-0.403923237570286,2,0.191416899493004,0.264886244358962,3,3,2,0,0,0,3
0.2863013240096508,0.1934066091271945,-0.2813370323604699,-0.055893032837514726,0,0.3234443086690017,-0.2864476798032659,2,1,1,0,0,0,3
-0.08053472372785436,0.1934066091271945,-0.22891143705829534,-0.23551065095351922,5,0.04956419475042065,0.08055967866890362,2,0,1,0,0,0,3
-0.019385820024537485,-0.2976600637868451,-1.226586402202708,-0.035168540480042004,6,-0.18378657495599368,0.019254637847880014,3,1,1,0,0,0,3
0.14763539641060006,1.6666066278693132,-0.42749323744532014,-0.3779493966451188,1,1.0572710712983833,-0.14779131230873532,3,0,0,0,0,0,3
0.1322672314828178,0.930006618498254,-0.38618822296481903,-0.29100605767682136,6,0.6274143902602516,-0.13215646968323952,1,3,2,0,0,0,3
0.029603791587918416,2.1576733007833533,-1.2392956374274777,-0.44920890212522824,1,1.248250253873896,-0.0297071061635416,4,0,2,0,0,0,3
-0.09025969849415497,0.1934066091271945,0.0602236643052127,-0.24027840790949856,1,0.042809304048392685,0.0904343161165851,2,2,4,0,0,0,3
-0.11583232493398467,1.4210732914122934,-0.8214795294131775,-0.43126158806197923,6,0.721368779115729,0.115943796189763,3,2,2,0,0,0,3
0.17199906054277744,0.1934066091271945,-0.04303887189603998,-0.11187003117253196,8,0.23808705343428696,-0.17206646270095297,2,4,3,0,0,0,3
0.09716634278776312,0.930006618498254,-0.6038338761889982,-0.30349533347396596,6,0.6010089084250522,-0.0971837953893665,0,3,0,0,0,0,3
-0.10221817989662672,0.1934066091271945,0.4319687946297231,-0.24613777251869887,0,0.033598089454718524,0.10236616969920075,2,2,4,0,0,0,3
0.22713183994903208,0.43893994558421434,-0.9374513008391998,-0.15508485179709924,4,0.4192409404432136,-0.22719985511717586,4,1,1,0,0,0,3
-0.07067860728750346,0.6844732820412341,-1.2059338949624574,-0.32791202818792103,6,0.3363400091001457,0.07068504122122214,0,2,0,0,0,0,3
-0.2483673792711788,-0.2976600637868451,0.40496166977708775,-0.18465457675640576,7,-0.3545010854254232,0.24842851527949228,0,2,4,0,0,0,2
-0.2255733170502922,0.1934066091271945,-0.8818483967308329,-0.30652936062777103,0,-0.058514056482023964,0.2253876945682349,2,0,2,0,0,0,3
-0.2796118831136886,0.1934066091271945,-0.19713834899637134,-0.3330008462183771,6,-0.09842931972127895,0.2796982005304845,1,3,3,0,0,0,3
-0.10593522672049287,1.4210732914122934,-0.6530821626849803,-0.4282917731230695,9,0.7287377507906683,0.10606915874208152,3,1,1,0,0,0,3
0.2644088607978607,0.930006618498254,-0.1891950769808905,-0.24393850415853327,7,0.7256673459261104,-0.26422974554598183,0,2,1,0,0,0,3
-0.2369170718556525,2.8942733101544125,-0.26545048832950796,-0.5464101424230571,1,1.468091242176255,0.2369081049238636,4,4,0,0,0,0,3
0.007395768722944528,1.4210732914122934,-0.07163465115177178,-0.3941308747987458,7,0.8134809250524715,-0.007489171906258128,4,0,3,0,0,0,3
-0.20042280287381237,0.43893994558421434,-1.2758346886986902,-0.34117185056380983,1,0.09991883452917323,0.20028965772204396,1,3,4,0,0,0,3
-0.10295994999047432,1.1755399549552736,0.1539542740878884,-0.4032650623676087,3,0.5911836128584665,0.10277761292618769,2,1,0,0,0,0,3
-0.41025357953177993,1.4210732914122934,-0.47038690632891755,-0.5199868159936225,1,0.5015277908133704,0.4101257034852802,0,2,4,0,0,0,3
-0.09317760074177671,1.6666066278693132,-0.4004861125926848,-0.4453240631240598,9,0.8779594272081915,0.09331441870549258,3,3,2,0,0,0,3
-0.08657953526611538,-0.05212672732982529,-0.5895359865611325,-0.1701426161900577,9,-0.09413075291089762,0.08673132707370491,0,2,0,0,0,0,3
0.09390009546844522,1.1755399549552736,0.42084821380805,-0.33900468831109193,7,0.7385630463572543,-0.09389224957347268,3,2,4,0,0,0,3
0.01595276295473354,-0.2976600637868451,0.093585406770233,-0.012100302278889212,3,-0.1573810931207942,-0.016129479672979348,1,1,4,0,0,0,2
-0.3336258601132006,1.6666066278693132,-0.7626993164986181,-0.5126024112806579,3,0.6986477831179994,0.3335972632657472,0,0,2,0,0,0,3
0.22764411211329147,1.1755399549552736,0.0602236643052127,-0.29535643523598093,9,0.8380441639689361,-0.22761129834416222,3,2,4,0,0,0,3
0.012760282827068925,0.930006618498254,-0.5434650088713427,-0.3335627030987114,2,0.5383726491880675,-0.012837933857085522,0,2,4,0,0,0,3
0.009834184224819237,0.1934066091271945,0.21273448700244788,-0.19126843489062634,1,0.11711310177069834,-0.009957831268178645,3,4,4,0,0,0,3
-0.04120861422198828,0.930006618498254,-1.2535935270553433,-0.35277820840614343,4,0.49784330497590057,0.041061128878177124,2,2,0,0,0,0,3
-0.1662603967836809,0.6844732820412341,-0.6864439051500004,-0.3653638025256311,5,0.26510661624239795,0.16613986988214488,3,0,2,0,0,0,3
0.014604462618402795,1.4210732914122934,-0.5561742440961122,-0.3919637125460279,0,0.8183935728357644,-0.014483706765032729,0,4,2,0,0,0,3
0.07799097113520496,0.1934066091271945,-0.006499820624827629,-0.1578941361987706,1,0.16808182252236264,-0.07784596372098991,4,4,1,0,0,0,3
-0.4684968755194177,1.4210732914122934,-0.9882882417382782,-0.5375328037137757,9,0.4579280417366456,0.46855064171739697,2,3,2,0,0,0,3
-0.17142819837672985,0.930006618498254,-0.8071816397853115,-0.3991394275605828,5,0.40081851125586526,0.17148863183297225,3,2,4,0,0,0,3
-0.10164033689534198,1.4210732914122934,-0.04303887189603998,-0.4269914757714388,6,0.7318081556552266,0.10154328324522743,1,0,3,0,0,0,3
0.02403846679540405,0.930006618498254,-1.1725721524974373,-0.3295333866140285,4,0.5463557018359182,-0.023946900985727843,3,2,0,0,0,0,3
0.25447487898854215,0.6844732820412341,-0.9565151536763542,-0.20054709994300368,5,0.578901993400234,-0.25435510809830036,1,1,3,0,0,0,3
-0.22871252087287383,0.1934066091271945,0.0093867234061343,-0.3080704537852593,9,-0.06097038037367038,0.22867924038412873,0,2,4,0,0,0,3
-0.16139586031187358,1.4210732914122934,0.22226641342102516,-0.4450030020495831,3,0.6875943256055903,0.16120255115830384,1,3,1,0,0,0,3
-0.1649776672843753,1.1755399549552736,-0.03350694547746299,-0.4235079631133662,7,0.5451275398900952,0.1649055402011846,4,2,0,0,0,0,3
-0.23604006191044044,1.4210732914122934,-0.38618822296481903,-0.4674933303166778,0,0.631712957070633,0.23608521846989028,0,2,0,0,0,0,3
-0.12431965015143456,2.1576733007833533,-1.1344444468231285,-0.486885419215072,0,1.1334171119394238,0.12417266072949786,4,0,3,0,0,0,3
0.1505819858994202,0.43893994558421434,0.13806773005692646,-0.1884109913277834,3,0.36213140996243326,-0.1506714148976428,3,0,1,0,0,0,3
-0.29807827009091176,0.6844732820412341,-1.0915507779395313,-0.4169904233014888,4,0.16685366057653941,0.2982131457448878,3,4,4,0,0,0,3
0.06624559495306531,0.1934066091271945,-0.6340183098478259,-0.16364112943190406,4,0.15948468890159997,-0.06632555336536122,0,2,0,0,0,0,3
-0.4574317967714145,0.43893994558421434,-1.218643130187227,-0.4530295289115013,9,-0.09167442901925121,0.4574416745887546,4,0,0,0,0,0,3
-0.17697713045998775,-0.05212672732982529,-0.06686868794248302,-0.220725788473866,8,-0.16167965993117553,0.17683739378380023,3,2,1,0,0,0,3
-0.11996738584388666,1.1755399549552736,-0.42749323744532014,-0.408819418956056,8,0.578901993400234,0.12005822845963013,1,4,1,0,0,0,3
0.37288351612411896,1.912139964326333,0.27786931752939203,-0.34171765439042023,9,1.3649256387271034,-0.37285075747048047,0,4,2,0,0,0,3
-0.10652126607640575,1.6666066278693132,-1.064543653086896,-0.44906442464171376,9,0.867520050668694,0.10648060196906788,4,0,2,0,0,0,3
-0.5802172872784235,1.4210732914122934,0.1237698404290607,-0.5711960573726604,5,0.3750271103935773,0.5800517562308024,1,2,1,0,0,0,3
-0.5304572183309215,0.43893994558421434,-0.41478400222055056,-0.4848145752846972,1,-0.14632763560838513,0.5302671257654076,2,2,2,0,0,0,3
-0.03058204044659099,0.930006618498254,-0.667380052312846,-0.3489896877273181,3,0.5058263576237517,0.0307750482035087,2,1,4,0,0,0,3
0.11196895924620312,-0.05212672732982529,-0.18284045936850557,-0.05903943136738661,7,0.05386276156080198,-0.11199575156088902,1,0,4,0,0,0,3
0.053369121832240796,0.43893994558421434,0.07293289952998229,-0.23071078789009214,0,0.289055774185951,-0.053570813328772865,4,1,4,0,0,0,3
0.0022525561937799944,-0.05212672732982529,-0.5386990456620541,-0.12042630880733668,2,-0.027810007836443135,-0.002140409955430733,1,2,4,0,0,0,3
0.24683997465242008,1.1755399549552736,-0.9009122495679872,-0.289079691229961,9,0.8521680263459035,-0.24694913001253882,4,2,4,0,0,0,3
-0.17162900906511946,-0.05212672732982529,0.2921672071572578,-0.21773992048123242,5,-0.15799517409370592,0.17148863183297225,4,4,3,0,0,0,2
0.1811011123573386,0.6844732820412341,-0.7611106620955218,-0.22929811916239456,8,0.5242487868111001,-0.18111821369466113,0,1,1,0,0,0,3
-0.4402481392934969,0.1934066091271945,0.4367347578390119,-0.4116447564114512,2,-0.21878919041195585,0.4401610590553116,4,2,4,0,0,0,2
-0.26146925214427746,0.1934066091271945,0.03321653945257733,-0.3241074544553718,5,-0.08491953831722346,0.26159469854306816,2,1,2,0,0,0,3
-0.48328309926860125,1.1755399549552736,-0.1049963936167918,-0.5274193798677587,7,0.30747820337329934,0.4833625978889195,3,4,4,0,0,0,3
-0.10653356060834787,0.43893994558421434,-1.2853666151172671,-0.3003168288366464,5,0.16992406544109734,0.10648060196906788,4,3,3,0,0,0,3
-0.050327058745805744,0.930006618498254,-0.5244011560341884,-0.35602092525835843,4,0.49108841427387284,0.05052432309887166,4,2,0,0,0,0,3
-0.010894396629773428,0.1934066091271945,-0.42908189184841633,-0.20141396484409088,5,0.10176107744790792,0.011025773308145158,0,3,3,0,0,0,3
-0.02373398615477121,0.930006618498254,-0.6499048538787879,-0.346549623561295,3,0.5107390054070445,0.0237805133447341,1,0,3,0,0,0,3
-0.2670263805821635,0.6844732820412341,-1.0454798002497414,-0.4048222085788208,0,0.18957465657426908,0.26694346049389556,4,0,0,0,0,0,3
-0.08572711438478775,0.1934066091271945,-0.66579139790975,-0.23806308649560914,1,0.04587970891295081,0.08590844061973102,1,3,3,0,0,0,3
-0.40715945565965317,0.1934066091271945,-1.1773381157067258,-0.3954472252041004,3,-0.19361187052257958,0.40724560089637274,4,1,3,0,0,0,3
0.29625579670553964,1.4210732914122934,-0.7992383677698306,-0.30709121750810536,6,1.029023346544449,-0.2963223172509474,2,0,1,0,0,0,3
-0.11361111282975585,1.4210732914122934,-1.1614515716757638,-0.430603412859302,6,0.723211022034464,0.11347513682784248,3,0,3,0,0,0,3
-0.15916235367570247,0.930006618498254,0.007798069003038135,-0.39477299694769924,7,0.41002972584953945,0.15914533502337028,2,0,1,0,0,0,3
0.3517533138927469,-0.05212672732982529,-0.1351808272756195,0.0751480447101611,2,0.2331744056509939,-0.35186715289415726,1,0,1,0,0,0,3
-0.3444081646265326,1.6666066278693132,0.3350608760408551,-0.5156203853807391,6,0.6900506494972367,0.34429478716740197,4,3,1,0,0,0,3
-0.3157209234280058,0.6844732820412341,-0.6435502362664032,-0.4239092894564621,9,0.1533438791724837,0.31590520450531717,3,2,3,0,0,0,3
-0.3084999350006052,0.43893994558421434,0.06657828191759764,-0.38820729797465026,0,0.019474227077751316,0.30849922641955624,2,0,1,0,0,0,3
-0.055638296544847116,1.1755399549552736,-0.2813370323604699,-0.38782202468527815,4,0.6268003092873401,0.05546164182271269,2,2,2,0,0,0,3
0.06718407755798853,0.43893994558421434,-0.17807449615921708,-0.22470694579737735,1,0.29949515072544863,-0.06714843981933512,4,1,2,0,0,0,3
0.14293068885404164,1.1755399549552736,-0.3512378260967027,-0.32299979374842713,1,0.7747938237590395,-0.14285399358489428,2,2,4,0,0,0,3
0.5934802045861622,-0.05212672732982529,0.053869046692828035,0.21041107538720596,2,0.4131001307140978,-0.5933843271353718,2,0,4,0,0,0,3
-0.5920651178934151,0.43893994558421434,-1.234529674218189,-0.5116231750035038,2,-0.19238370857675635,0.5919836098134181,3,2,3,0,0,0,3
0.11073130969735222,0.1934066091271945,-1.1662175348850525,-0.1418571355286581,9,0.1926450614388272,-0.11076142187992934,4,2,3,0,0,0,3
-0.1759443897768408,0.1934066091271945,-1.139210410032417,-0.28222503728988285,0,-0.021669198107326884,0.17601450732982693,2,0,2,0,0,0,3
-0.18314488731767092,0.1934066091271945,-0.8024156765760231,-0.28575670910912687,4,-0.02658184589061993,0.18300904218860095,2,0,0,0,0,0,3
-0.19134534012313562,1.6666066278693132,-0.2749824147480851,-0.4727908380455438,3,0.8042697104587974,0.1912379067283358,3,4,0,0,0,0,3
-0.26240773474920065,1.6666066278693132,-0.17966315056231325,-0.49268057160937695,5,0.7514587467883984,0.2624175849970415,3,4,3,0,0,0,3
0.3752563607889685,0.1934066091271945,-0.06210272473319452,-0.012341098084746812,8,0.38976505374345616,-0.375319416832401,2,2,0,0,0,0,3
0.16816316657680314,-0.7887267367008847,-0.8167135662038888,0.4893168307851381,8,-0.32256887483401914,-0.1683634736580722,1,0,2,0,0,0,2
-0.033245855700739915,0.6844732820412341,-0.17171987854683213,-0.3132555901380585,7,0.3639736528811682,0.03324370756542863,0,2,3,0,0,0,3
0.2932518327343225,1.6666066278693132,-1.1026713587612045,-0.33720674629402225,0,1.1659634035037396,-0.2934422146620405,2,1,2,0,0,0,3
-0.41086830612889125,-0.05212672732982529,-1.290132578326556,-0.3516063354843034,6,-0.33607865623807465,0.41094858993925354,0,1,2,0,0,0,3
-0.3661571916323301,0.43893994558421434,-0.09387581279511838,-0.4133142739987302,2,-0.023511441026061803,0.36610127819769905,0,0,1,0,0,0,3
-0.5744921335706603,0.43893994558421434,-0.05733676152390602,-0.5039819214309577,6,-0.17948800814561236,0.5742915510529881,3,0,4,0,0,0,3
-0.21093052950710128,0.930006618498254,-0.22096816504281436,-0.4132179556763872,7,0.37134262455610784,0.21098718162369934,1,1,1,0,0,0,3
0.0008099977792255081,0.6844732820412341,-0.8548412718781976,-0.29991550249355053,7,0.38976505374345616,-0.000906080274470475,1,0,1,0,0,0,3
-0.013656568139460255,0.930006618498254,0.3128197143975082,-0.3429697925808795,5,0.5187220580548958,0.013494432670065674,0,4,3,0,0,0,3
-0.0022267516105042044,2.1576733007833533,0.22226641342102516,-0.4569946331812888,5,1.224915176903255,0.0023854655414233513,2,4,4,0,0,0,3
-0.385914504463487,2.403206637240373,-0.40684073020506956,-0.5606813071835476,3,1.0781498243773784,0.3858505530930626,2,2,3,0,0,0,3
0.15853654806604023,1.6666066278693132,0.42084821380805,-0.3748993164375899,0,1.065868204919146,-0.1584888362103907,0,3,2,0,0,0,3
0.019973074899841542,0.930006618498254,-0.786529132545061,-0.33099421450289757,7,0.5432852969713603,-0.019832468715860124,2,3,1,0,0,0,3
0.1412996142830397,0.1934066091271945,-0.44973439908866686,-0.12689568945804267,7,0.2153660574365571,-0.1412082206769477,0,1,4,0,0,0,3
-0.5043641233722044,2.1576733007833533,0.3144083688006047,-0.5799289185984273,2,0.8503257834271686,0.5043462024652426,1,4,3,0,0,0,3
0.03764031730081988,0.43893994558421434,-0.5005713399877453,-0.23756544183017023,4,0.27738823570063026,-0.0375245274762901,3,2,0,0,0,0,3
-0.3310112229868207,1.4210732914122934,-0.4846847959567833,-0.49609987205255407,5,0.5604795642128857,0.33112860390382665,4,4,2,0,0,0,3
-0.13664696751217292,0.930006618498254,-1.169394843691245,-0.386762523139505,7,0.42660991211815324,0.13651595753909984,0,3,1,0,0,0,3
0.09244524252194843,0.43893994558421434,-0.939039955242296,-0.21371060399654954,2,0.31853166088570845,-0.09224647666552606,0,3,4,0,0,0,3
-0.01654988132319737,1.6666066278693132,-1.0311819106218756,-0.4238771833490145,7,0.9350689576889719,0.01637453525897255,0,1,0,0,0,0,3
-0.24833459385266624,0.43893994558421434,-0.3194647380347787,-0.3620247673510732,1,0.06430213810029935,0.24842851527949228,0,2,0,0,0,0,3
-0.03740960385184033,0.6844732820412341,-0.7515787356769447,-0.3148769485641659,3,0.3609032480166103,0.03735813983529635,2,0,0,0,0,0,3
-0.4155402282669371,1.1755399549552736,-1.1725721524974373,-0.5052982718363123,0,0.35783284315205194,0.4154744654361076,0,0,4,0,0,0,3
0.24388928698628579,1.6666066278693132,-0.4163726566236467,-0.35101237249652145,5,1.1291185451290424,-0.24406902742363193,2,0,0,0,0,0,3
-0.08942776849939779,0.6844732820412341,-0.1383581360818121,-0.33526432679343804,8,0.3222161467231783,0.08961142966261179,0,4,1,0,0,0,3
0.23609045555760066,1.6666066278693132,-0.02079771025269339,-0.35319558780296323,1,1.1235918163728382,-0.23625160611088403,3,4,2,0,0,0,3
-0.16842013622819854,1.912139964326333,0.15554292849098483,-0.48306479242879896,9,0.9614744395241713,0.16860852924406539,3,1,1,0,0,0,3
-0.16769475884360724,0.930006618498254,-0.4656209431196289,-0.39782307715522813,5,0.40327483514751167,0.16778564279009206,1,3,4,0,0,0,3
-0.22685604654959773,0.6844732820412341,-0.6244863834292488,-0.3890902159294612,5,0.21966462424693842,0.2270334674761821,0,4,0,0,0,0,3
0.17649066287900395,-0.2976600637868451,-0.11135101122917675,0.09271008548403802,3,-0.03763530340302901,-0.17659233819780704,2,2,0,0,0,0,3
-0.21339353407286044,0.930006618498254,-1.283777960714171,-0.4140848205774743,7,0.3695003816373729,0.21345584098561987,1,3,0,0,0,0,3
0.11955058727724237,-0.2976600637868451,-0.2003156578025638,0.05554726611335699,9,-0.08000689053393063,-0.11940172964665056,2,3,0,0,0,0,3
-0.13299139334801777,0.1934066091271945,-0.5990679129797096,-0.2611955369116573,4,0.010877093456988647,0.13281296849621907,4,2,0,0,0,0,3
-0.5248222245240681,0.1934066091271945,-0.5164578840187072,-0.4530616350189489,2,-0.28142544964894073,0.5249183638145796,0,3,3,0,0,0,2
-0.17918604803227425,0.930006618498254,-0.7897064413512535,-0.40191660585480643,3,0.394677701526749,0.17930605314572076,3,0,4,0,0,0,3
-0.3288801707835015,1.4210732914122934,-1.0851961603271463,-0.49545774990360064,9,0.5623218071316206,0.32907138776889305,1,1,0,0,0,0,3
-0.030614825865103563,1.6666066278693132,-0.6054225305920944,-0.4278262345650783,7,0.9246295811494742,0.0307750482035087,2,2,2,0,0,0,3
-0.3316587350024445,0.43893994558421434,-0.7690539341110029,-0.39828861571321944,9,0.00227995983622598,0.33154004713081303,0,3,3,0,0,0,3
